town_city,year,method_description,usage,voting_method
PUTNEY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
RANDOLPH,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
RANDOLPH,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RANDOLPH,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
RANDOLPH,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
RANDOLPH,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
RANDOLPH,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
READING,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
READING,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
READING,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
READING,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
READING,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
READING,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
READSBORO,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
READSBORO,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
READSBORO,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
READSBORO,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
READSBORO,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
READSBORO,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
RICHFORD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
RICHFORD,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RICHFORD,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
RICHFORD,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
RICHFORD,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
RICHFORD,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
RICHMOND,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
RICHMOND,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RICHMOND,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
RICHMOND,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
RICHMOND,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
RICHMOND,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
RIPTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
RIPTON,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RIPTON,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
RIPTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
RIPTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
RIPTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
ROCHESTER,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
ROCHESTER,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
ROCHESTER,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
ROCHESTER,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
ROCHESTER,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
ROCHESTER,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
ROCKINGHAM,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
ROCKINGHAM,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
ROCKINGHAM,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
ROCKINGHAM,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
ROCKINGHAM,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
ROCKINGHAM,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
ROXBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
ROXBURY,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
ROXBURY,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
ROXBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
ROXBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
ROXBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
ROYALTON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
ROYALTON,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
ROYALTON,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
ROYALTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
ROYALTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
ROYALTON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
RUPERT,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
RUPERT,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",NA,town_ab_moved_2018
RUPERT,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
RUPERT,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
RUPERT,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
RUPERT,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
RUTLAND TOWN,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
RUTLAND TOWN,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RUTLAND TOWN,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
RUTLAND TOWN,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
RUTLAND TOWN,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
RUTLAND TOWN,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
RYEGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
RYEGATE,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
RYEGATE,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
RYEGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
RYEGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
RYEGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
SALISBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
SALISBURY,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SALISBURY,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
SALISBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
SALISBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
SALISBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
SANDGATE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
SANDGATE,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SANDGATE,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
SANDGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
SANDGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
SANDGATE,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
SEARSBURG,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
SEARSBURG,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SEARSBURG,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
SEARSBURG,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
SEARSBURG,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
SEARSBURG,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
SHAFTSBURY,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
SHAFTSBURY,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SHAFTSBURY,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
SHAFTSBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
SHAFTSBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
SHAFTSBURY,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
SHARON,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
SHARON,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SHARON,2019,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
SHARON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
SHARON,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
SHARON,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
SHEFFIELD,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
SHEFFIELD,2019,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
SHEFFIELD,2019,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
SHEFFIELD,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
SHEFFIELD,2019,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
SHEFFIELD,2019,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
SHELBURNE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
SHELBURNE,2019,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
